X,Y,R,G,B
79,204,79,64,67
79,205,78,63,66
79,206,77,62,65
79,207,76,61,64
79,208,77,63,62
79,209,72,58,57
79,210,72,58,57
79,211,75,61,60
79,212,74,60,59
79,213,69,55,54
79,214,69,55,54
79,215,72,58,57
79,216,74,60,59
79,217,74,60,59
79,218,73,59,58
79,219,73,59,58
79,220,74,60,59
79,221,76,62,61
79,222,78,64,63
79,223,79,65,64
79,224,72,65,57
79,225,68,61,55
79,226,71,61,59
79,227,71,61,60
79,228,66,56,57
79,229,67,58,59
79,230,70,64,64
79,231,69,65,62
79,232,70,67,62
79,233,143,136,126
79,234,255,246,233
79,235,175,149,134
79,236,72,30,14
79,237,96,40,23
79,238,93,26,9
79,239,105,32,15
79,240,106,37,8
79,241,106,37,8
79,242,106,37,8
79,243,106,37,8
80,0,92,64,42
80,1,81,54,35
80,2,81,59,45
80,3,75,57,47
80,4,53,43,34
80,5,43,38,32
80,6,51,51,43
80,7,51,54,45
80,8,63,69,57
80,9,47,53,39
80,10,41,47,35
80,11,61,62,56
80,12,65,61,62
80,13,62,55,63
80,14,75,62,79
80,15,67,54,74
80,16,65,66,68
80,17,65,66,68
80,18,66,67,69
80,19,70,71,73
80,20,73,74,76
80,21,74,74,76
80,22,71,71,73
80,23,67,67,69
80,24,71,69,72
80,25,75,73,76
80,26,77,75,78
80,27,75,73,76
80,28,75,70,74
80,29,74,69,73
80,30,73,68,72
80,31,71,66,70
80,32,55,54,59
80,33,59,58,63
80,34,44,43,48
80,35,47,46,51
80,36,70,69,74
80,37,66,65,70
80,38,52,51,56
80,39,64,63,68
80,40,54,53,58
80,41,58,57,62
80,42,63,62,67
80,43,65,64,69
80,44,64,63,68
80,45,66,65,70
80,46,72,71,76
80,47,77,76,81
80,48,77,68,73
80,49,77,68,73
80,50,77,68,73
80,51,76,67,72
80,52,75,66,71
80,53,74,65,70
80,54,74,65,70
80,55,73,64,69
80,56,71,62,67
80,57,76,67,72
80,58,80,71,76
80,59,80,71,76
80,60,81,72,77
80,61,81,72,77
80,62,78,69,74
80,63,74,65,70
80,64,84,73,77
80,65,80,69,73
80,66,77,66,70
80,67,76,65,69
80,68,79,68,72
80,69,81,70,74
80,70,81,70,74
80,71,80,69,73
80,72,83,72,76
80,73,84,73,77
80,74,84,73,77
80,75,81,70,74
80,76,77,66,70
80,77,76,65,69
80,78,78,67,71
80,79,81,70,74
80,80,78,72,74
80,81,77,71,73
80,82,76,70,72
80,83,77,71,73
80,84,79,73,75
80,85,79,73,75
80,86,77,71,73
80,87,74,68,70
80,88,75,69,71
80,89,76,70,72
80,90,79,73,75
80,91,82,76,78
80,92,84,78,80
80,93,85,79,81
80,94,85,79,81
80,95,85,79,81
80,96,84,72,76
80,97,85,73,77
80,98,87,75,79
80,99,87,75,79
80,100,86,74,78
80,101,84,72,76
80,102,82,70,74
80,103,82,70,74
80,104,83,71,75
80,105,83,71,75
80,106,82,70,74
80,107,82,70,74
80,108,83,71,75
80,109,85,73,77
80,110,87,75,79
80,111,88,76,80
80,112,80,68,72
80,113,81,69,73
80,114,84,72,76
80,115,85,73,77
80,116,86,74,78
80,117,86,74,78
80,118,86,74,78
80,119,85,73,77
80,120,83,71,75
80,121,84,72,76
80,122,86,74,78
80,123,87,75,79
80,124,88,76,80
80,125,87,75,79
80,126,86,74,78
80,127,85,73,77
80,128,83,77,79
80,129,82,76,78
80,130,80,74,76
80,131,79,73,75
80,132,78,72,74
80,133,77,71,73
80,134,78,72,74
80,135,78,72,74
80,136,75,69,71
80,137,76,70,72
80,138,76,70,72
80,139,77,71,73
80,140,77,71,73
80,141,78,72,74
80,142,78,72,74
80,143,78,72,74
80,144,80,69,73
80,145,78,67,71
80,146,76,65,69
80,147,77,66,70
80,148,79,68,72
80,149,80,69,73
80,150,78,67,71
80,151,76,65,69
80,152,75,64,68
80,153,76,65,69
80,154,77,66,70
80,155,78,67,71
80,156,78,67,71
80,157,77,66,70
80,158,76,65,69
80,159,75,64,68
80,160,70,60,61
80,161,72,62,63
80,162,74,64,65
80,163,75,65,66
80,164,75,65,66
80,165,75,65,66
80,166,76,66,67
80,167,78,68,69
80,168,71,61,62
80,169,72,62,63
80,170,73,63,64
80,171,75,65,66
80,172,76,66,67
80,173,76,66,67
80,174,76,66,67
80,175,75,65,66
80,176,71,61,62
80,177,72,62,63
80,178,74,64,65
80,179,75,65,66
80,180,76,66,67
80,181,76,66,67
80,182,76,66,67
80,183,75,65,66
80,184,75,65,66
80,185,75,65,66
80,186,75,65,66
80,187,76,66,67
80,188,76,66,67
80,189,76,66,67
80,190,76,66,67
80,191,76,66,67
80,192,77,65,67
80,193,76,64,66
80,194,74,62,64
80,195,73,61,63
80,196,73,61,63
80,197,74,62,64
80,198,76,64,66
80,199,77,65,67
80,200,73,61,63
80,201,75,63,65
80,202,78,66,68
80,203,79,67,69
80,204,77,65,67
80,205,75,63,65
80,206,73,61,63
80,207,73,61,63
80,208,72,60,60
80,209,71,59,59
80,210,73,61,61
80,211,75,63,63
80,212,73,61,61
80,213,69,57,57
80,214,68,56,56
80,215,71,59,59
80,216,74,62,62
80,217,71,59,59
80,218,68,56,56
80,219,70,58,58
80,220,75,63,63
80,221,77,65,65
80,222,74,62,62
80,223,71,59,59
80,224,72,72,72
80,225,66,60,62
80,226,67,52,57
80,227,80,61,67
80,228,72,57,62
80,229,79,75,74
80,230,46,53,45
80,231,59,70,56
80,232,68,66,51
80,233,228,205,191
80,234,254,206,192
80,235,126,60,44
80,236,116,45,25
80,237,103,39,11
80,238,105,56,16
80,239,95,54,10
80,240,110,45,5
80,241,110,45,5
80,242,110,45,5
80,243,110,45,5
81,0,58,30,6
81,1,58,33,11
81,2,71,50,33
81,3,25,8,0
81,4,35,24,18
81,5,53,48,44
81,6,65,66,60
81,7,61,66,59
81,8,45,53,42
81,9,65,73,60
81,10,56,62,52
81,11,57,60,53
81,12,72,70,71
81,13,65,58,66
81,14,65,54,70
81,15,81,68,86
81,16,66,67,69
81,17,65,66,68
81,18,66,67,69
81,19,69,70,72
81,20,72,73,75
81,21,74,74,76
81,22,72,72,74
81,23,69,69,71
81,24,74,72,75
81,25,76,74,77
81,26,75,73,76
81,27,72,70,73
81,28,73,68,72
81,29,75,70,74
81,30,74,69,73
81,31,72,67,71
81,32,60,59,64
81,33,56,55,60
81,34,54,53,58
81,35,61,60,65
81,36,67,66,71
81,37,67,66,71
81,38,65,64,69
81,39,66,65,70
81,40,64,63,68
81,41,67,66,71
81,42,69,68,73
81,43,67,66,71
81,44,63,62,67
81,45,61,60,65
81,46,64,63,68
81,47,67,66,71
81,48,77,68,73
81,49,77,68,73
81,50,77,68,73
81,51,78,69,74
81,52,78,69,74
81,53,78,69,74
81,54,78,69,74
81,55,78,69,74
81,56,72,63,68
81,57,75,66,71
81,58,77,68,73
81,59,76,67,72
81,60,77,68,73
81,61,79,70,75
81,62,79,70,75
81,63,77,68,73
81,64,83,72,76
81,65,81,70,74
81,66,80,69,73
81,67,80,69,73
81,68,80,69,73
81,69,80,69,73
81,70,79,68,72
81,71,78,67,71
81,72,80,69,73
81,73,81,70,74
81,74,82,71,75
81,75,80,69,73
81,76,77,66,70
81,77,76,65,69
81,78,77,66,70
81,79,79,68,72
81,80,75,69,71
81,81,74,68,70
81,82,74,68,70
81,83,76,70,72
81,84,79,73,75
81,85,80,74,76
81,86,78,72,74
81,87,76,70,72
81,88,73,67,69
81,89,74,68,70
81,90,76,70,72
81,91,78,72,74
81,92,80,74,76
81,93,81,75,77
81,94,82,76,78
81,95,82,76,78
81,96,87,75,79
81,97,85,73,77
81,98,83,71,75
81,99,84,72,76
81,100,87,75,79
81,101,87,75,79
81,102,84,72,76
81,103,81,69,73
81,104,81,69,73
81,105,81,69,73
81,106,81,69,73
81,107,81,69,73
81,108,82,70,74
81,109,84,72,76
81,110,85,73,77
81,111,86,74,78
81,112,82,70,74
81,113,82,70,74
81,114,84,72,76
81,115,85,73,77
81,116,86,74,78
81,117,86,74,78
81,118,86,74,78
81,119,86,74,78
81,120,84,72,76
81,121,84,72,76
81,122,84,72,76
81,123,84,72,76
81,124,84,72,76
81,125,83,71,75
81,126,82,70,74
81,127,81,69,73
81,128,80,74,76
81,129,79,73,75
81,130,78,72,74
81,131,77,71,73
81,132,76,70,72
81,133,76,70,72
81,134,77,71,73
81,135,77,71,73
81,136,76,70,72
81,137,76,70,72
81,138,76,70,72
81,139,76,70,72
81,140,76,70,72
81,141,77,71,73
81,142,77,71,73
81,143,77,71,73
81,144,82,71,75
81,145,80,69,73
81,146,77,66,70
81,147,77,66,70
81,148,78,67,71
81,149,78,67,71
81,150,76,65,69
81,151,74,63,67
81,152,74,63,67
81,153,74,63,67
81,154,75,64,68
81,155,75,64,68
81,156,75,64,68
81,157,75,64,68
81,158,74,63,67
81,159,74,63,67
81,160,71,61,62
81,161,72,62,63
81,162,73,63,64
81,163,73,63,64
81,164,72,62,63
81,165,73,63,64
81,166,75,65,66
81,167,76,66,67
81,168,76,66,67
81,169,76,66,67
81,170,76,66,67
81,171,76,66,67
81,172,75,65,66
81,173,74,64,65
81,174,72,62,63
81,175,71,61,62
81,176,71,61,62
81,177,72,62,63
81,178,74,64,65
81,179,75,65,66
81,180,76,66,67
81,181,76,66,67
81,182,76,66,67
81,183,75,65,66
81,184,74,64,65
81,185,74,64,65
81,186,74,64,65
81,187,75,65,66
81,188,75,65,66
81,189,75,65,66
81,190,75,65,66
81,191,75,65,66
81,192,75,63,65
81,193,75,63,65
81,194,74,62,64
81,195,74,62,64
81,196,74,62,64
81,197,74,62,64
81,198,75,63,65
81,199,75,63,65
81,200,72,60,62
81,201,75,63,65
81,202,77,65,67
81,203,78,66,68
81,204,76,64,66
81,205,73,61,63
81,206,72,60,62
81,207,71,59,61
81,208,70,58,58
81,209,70,58,58
81,210,72,60,60
81,211,74,62,62
81,212,73,61,61
81,213,69,57,57
81,214,68,56,56
81,215,71,59,59
81,216,73,61,61
81,217,70,58,58
81,218,68,56,56
81,219,70,58,58
81,220,74,62,62
81,221,76,64,64
81,222,74,62,62
81,223,71,59,59
81,224,67,67,65
81,225,73,67,69
81,226,72,57,62
81,227,83,64,70
81,228,64,49,52
81,229,70,66,63
81,230,58,65,57
81,231,73,81,68
81,232,113,111,96
81,233,244,221,207
81,234,196,147,133
81,235,120,53,37
81,236,142,70,48
81,237,123,58,28
81,238,124,75,35
81,239,101,60,16
81,240,134,69,29
81,241,134,69,29
81,242,134,69,29
81,243,134,69,29
82,0,201,175,148
82,1,181,157,133
82,2,150,129,112
82,3,66,49,39
82,4,64,53,49
82,5,60,55,52
82,6,45,45,45
82,7,41,46,42
82,8,47,53,49
82,9,49,56,49
82,10,53,60,52
82,11,57,59,54
82,12,57,57,57
82,13,65,60,67
82,14,67,59,72
82,15,63,52,68
82,16,66,67,69
82,17,66,67,69
82,18,66,67,69
82,19,68,69,71
82,20,71,72,74
82,21,74,74,76
82,22,73,73,75
82,23,72,72,74
82,24,75,75,77
82,25,75,73,76
82,26,72,70,73
82,27,70,68,71
82,28,71,69,72
82,29,76,71,75
82,30,75,70,74
82,31,70,65,69
82,32,65,64,69
82,33,57,56,61
82,34,67,66,71
82,35,74,73,78
82,36,65,64,69
82,37,67,66,71
82,38,74,73,78
82,39,68,67,72
82,40,70,69,74
82,41,72,71,76
82,42,72,71,76
82,43,69,68,73
82,44,64,63,68
82,45,60,59,64
82,46,60,59,64
82,47,62,61,66
82,48,74,65,70
82,49,74,65,70
82,50,75,66,71
82,51,76,67,72
82,52,77,68,73
82,53,78,69,74
82,54,78,69,74
82,55,79,70,75
82,56,76,67,72
82,57,77,68,73
82,58,76,67,72
82,59,72,63,68
82,60,72,63,68
82,61,75,66,71
82,62,76,67,72
82,63,75,66,71
82,64,76,65,69
82,65,78,67,71
82,66,80,69,73
82,67,81,70,74
82,68,81,70,74
82,69,80,69,73
82,70,81,70,74
82,71,81,70,74
82,72,76,65,69
82,73,78,67,71
82,74,79,68,72
82,75,79,68,72
82,76,78,67,71
82,77,77,66,70
82,78,77,66,70
82,79,78,67,71
82,80,72,66,68
82,81,72,66,68
82,82,73,67,69
82,83,76,70,72
82,84,78,72,74
82,85,79,73,75
82,86,78,72,74
82,87,77,71,73
82,88,72,66,68
82,89,72,66,68
82,90,72,66,68
82,91,73,67,69
82,92,75,69,71
82,93,77,71,73
82,94,78,72,74
82,95,79,73,75
82,96,90,78,82
82,97,85,73,77
82,98,80,68,72
82,99,81,69,73
82,100,86,74,78
82,101,89,77,81
82,102,85,73,77
82,103,80,68,72
82,104,79,67,71
82,105,79,67,71
82,106,80,68,72
82,107,82,70,74
82,108,82,70,74
82,109,83,71,75
82,110,82,70,74
82,111,82,70,74
82,112,84,72,76
82,113,84,72,76
82,114,84,72,76
82,115,84,72,76
82,116,85,73,77
82,117,86,74,78
82,118,87,75,79
82,119,87,75,79
82,120,85,73,77
82,121,84,72,76
82,122,82,70,74
82,123,81,69,73
82,124,79,67,71
82,125,78,66,70
82,126,78,66,70
82,127,78,66,70
82,128,77,71,73
82,129,77,71,73
82,130,76,70,72
82,131,75,69,71
82,132,75,69,71
82,133,75,69,71
82,134,76,70,72
82,135,77,71,73
82,136,76,70,72
82,137,76,70,72
82,138,76,70,72
82,139,75,69,71
82,140,75,69,71
82,141,75,69,71
82,142,75,69,71
82,143,75,69,71
82,144,83,72,76
82,145,81,70,74
82,146,78,67,71
82,147,77,66,70
82,148,77,66,70
82,149,76,65,69
82,150,74,63,67
82,151,72,61,65
82,152,74,63,67
82,153,73,62,66
82,154,73,62,66
82,155,72,61,65
82,156,72,61,65
82,157,73,62,66
82,158,73,62,66
82,159,74,63,67
82,160,73,63,64
82,161,73,63,64
82,162,72,62,63
82,163,71,61,62
82,164,70,60,61
82,165,70,60,61
82,166,73,63,64
82,167,75,65,66
82,168,76,66,67
82,169,76,66,67
82,170,76,66,67
82,171,76,66,67
82,172,75,65,66
82,173,74,64,65
82,174,72,62,63
82,175,71,61,62
82,176,72,62,63
82,177,73,63,64
82,178,74,64,65
82,179,76,66,67
82,180,76,66,67
82,181,77,67,68
82,182,76,66,67
82,183,76,66,67
82,184,73,63,64
82,185,73,63,64
82,186,73,63,64
82,187,73,63,64
82,188,73,63,64
82,189,73,63,64
82,190,73,63,64
82,191,73,63,64
82,192,73,61,63
82,193,74,62,64
82,194,74,62,64
82,195,75,63,65
82,196,75,63,65
82,197,74,62,64
82,198,74,62,64
82,199,73,61,63
82,200,73,61,63
82,201,75,63,65
82,202,77,65,67
82,203,76,64,66
82,204,74,62,64
82,205,71,59,61
82,206,70,58,60
82,207,70,58,60
82,208,69,57,57
82,209,69,57,57
82,210,71,59,59
82,211,73,61,61
82,212,72,60,60
82,213,69,57,57
82,214,70,58,58
82,215,73,61,61
82,216,74,62,62
82,217,71,59,59
82,218,69,57,57
82,219,71,59,59
82,220,74,62,62
82,221,75,63,63
82,222,73,61,61
82,223,71,59,59
82,224,64,63,61
82,225,79,70,71
82,226,71,55,58
82,227,86,65,70
82,228,65,49,52
82,229,68,63,60
82,230,66,72,62
82,231,64,72,57
82,232,175,172,157
82,233,255,231,216
82,234,134,85,70
82,235,120,53,37
82,236,154,82,60
82,237,131,66,36
82,238,135,83,44
82,239,110,69,23
82,240,129,64,24
82,241,129,64,24
82,242,129,64,24
82,243,129,64,24
83,0,187,162,131
83,1,154,130,104
83,2,69,51,31
83,3,52,38,27
83,4,61,51,49
83,5,55,50,54
83,6,42,43,47
83,7,66,71,75
83,8,47,55,57
83,9,52,61,60
83,10,64,73,70
83,11,60,64,63
83,12,52,53,55
83,13,56,54,59
83,14,64,59,66
83,15,80,72,83
83,16,67,68,70
83,17,67,68,70
83,18,68,69,71
83,19,69,70,72
83,20,71,72,74
83,21,74,75,77
83,22,76,76,78
83,23,77,77,79
83,24,74,74,76
83,25,74,72,75
83,26,71,69,72
83,27,71,69,72
83,28,74,72,75
83,29,78,73,77
83,30,74,69,73
83,31,67,62,66
83,32,65,64,69
83,33,66,65,70
83,34,74,73,78
83,35,76,75,80
83,36,67,66,71
83,37,64,63,68
83,38,68,67,72
83,39,67,66,71
83,40,69,68,73
83,41,71,70,75
83,42,72,71,76
83,43,70,69,74
83,44,67,66,71
83,45,65,64,69
83,46,65,64,69
83,47,65,64,69
83,48,69,63,67
83,49,69,63,67
83,50,69,63,67
83,51,70,64,68
83,52,70,64,68
83,53,71,65,69
83,54,71,65,69
83,55,71,65,69
83,56,77,71,75
83,57,78,72,76
83,58,75,69,73
83,59,70,64,68
83,60,68,62,66
83,61,69,63,67
83,62,69,63,67
83,63,66,60,64
83,64,70,59,63
83,65,73,62,66
83,66,76,65,69
83,67,77,66,70
83,68,77,66,70
83,69,78,67,71
83,70,83,72,76
83,71,86,75,79
83,72,74,63,67
83,73,76,65,69
83,74,78,67,71
83,75,79,68,72
83,76,79,68,72
83,77,79,68,72
83,78,78,67,71
83,79,78,67,71
83,80,72,66,68
83,81,73,67,69
83,82,74,68,70
83,83,75,69,71
83,84,76,70,72
83,85,76,70,72
83,86,76,70,72
83,87,75,69,71
83,88,72,66,68
83,89,71,65,67
83,90,70,64,66
83,91,70,64,66
83,92,71,65,67
83,93,73,67,69
83,94,76,70,72
83,95,77,71,73
83,96,88,76,80
83,97,84,72,76
83,98,81,69,73
83,99,81,69,73
83,100,83,71,75
83,101,85,73,77
83,102,85,73,77
83,103,83,71,75
83,104,78,66,70
83,105,80,68,72
83,106,81,69,73
83,107,83,71,75
83,108,83,71,75
83,109,83,71,75
83,110,82,70,74
83,111,81,69,73
83,112,85,73,77
83,113,85,73,77
83,114,84,72,76
83,115,83,71,75
83,116,84,72,76
83,117,85,73,77
83,118,87,75,79
83,119,88,76,80
83,120,84,72,76
83,121,83,71,75
83,122,80,68,72
83,123,79,67,71
83,124,78,66,70
83,125,78,66,70
83,126,78,66,70
83,127,79,67,71
83,128,76,70,72
83,129,76,70,72
83,130,75,69,71
83,131,74,68,70
83,132,75,69,71
83,133,75,69,71
83,134,77,71,73
83,135,77,71,73
83,136,76,70,72
83,137,76,70,72
83,138,75,69,71
83,139,75,69,71
83,140,74,68,70
83,141,73,67,69
83,142,73,67,69
83,143,73,67,69
83,144,80,69,73
83,145,79,68,72
83,146,78,67,71
83,147,77,66,70
83,148,76,65,69
83,149,75,64,68
83,150,74,63,67
83,151,73,62,66
83,152,75,64,68
83,153,74,63,67
83,154,73,62,66
83,155,72,61,65
83,156,72,61,65
83,157,73,62,66
83,158,74,63,67
83,159,75,64,68
83,160,75,65,66
83,161,74,64,65
83,162,73,63,64
83,163,70,60,61
83,164,69,59,60
83,165,70,60,61
83,166,73,63,64
83,167,76,66,67
83,168,71,61,62
83,169,72,62,63
83,170,73,63,64
83,171,75,65,66
83,172,76,66,67
83,173,76,66,67
83,174,76,66,67
83,175,75,65,66
83,176,72,62,63
83,177,73,63,64
83,178,74,64,65
83,179,76,66,67
83,180,77,67,68
83,181,77,67,68
83,182,76,66,67
83,183,76,66,67
83,184,72,62,63
83,185,72,62,63
83,186,72,62,63
83,187,72,62,63
83,188,71,61,62
83,189,71,61,62
83,190,71,61,62
83,191,71,61,62
83,192,72,60,62
83,193,73,61,63
83,194,74,62,64
83,195,75,63,65
83,196,75,63,65
83,197,74,62,64
83,198,73,61,63
83,199,72,60,62
83,200,74,62,64
83,201,76,64,66
83,202,77,65,67
83,203,76,64,66
83,204,74,62,64
83,205,71,59,61
83,206,70,58,60
83,207,70,58,60
83,208,70,58,58
83,209,70,58,58
83,210,71,59,59
83,211,74,62,62
83,212,73,61,61
83,213,71,59,59
83,214,72,60,60
83,215,75,63,63
83,216,75,63,63
83,217,73,61,61
83,218,72,60,60
83,219,73,61,61
83,220,75,63,63
83,221,76,64,64
83,222,74,62,62
83,223,73,61,61
83,224,66,62,59
83,225,80,70,69
83,226,65,46,48
83,227,87,67,69
83,228,74,58,59
83,229,72,67,63
83,230,66,69,60
83,231,53,59,45
83,232,228,222,206
83,233,238,211,194
83,234,112,60,46
83,235,134,65,49
83,236,141,66,43
83,237,123,57,25
83,238,126,73,33
83,239,119,76,31
83,240,130,65,27
83,241,130,65,27
83,242,130,65,27
83,243,130,65,27
84,0,199,176,142
84,1,172,151,120
84,2,33,15,0
84,3,63,49,38
84,4,54,44,43
84,5,46,43,50
84,6,26,28,40
84,7,47,54,64
84,8,47,56,63
84,9,50,59,64
84,10,49,59,60
84,11,44,50,50
84,12,70,74,75
84,13,73,73,75
84,14,46,44,49
84,15,68,63,70
84,16,64,68,69
84,17,65,69,70
84,18,67,71,72
84,19,71,72,74
84,20,72,73,75
84,21,75,76,78
84,22,77,78,80
84,23,80,80,82
84,24,70,70,72
84,25,71,71,73
84,26,72,70,73
84,27,73,71,74
84,28,77,75,78
84,29,77,75,78
84,30,70,68,71
84,31,61,59,62
84,32,63,62,67
84,33,78,77,82
84,34,74,73,78
84,35,67,66,71
84,36,71,70,75
84,37,62,61,66
84,38,53,52,57
84,39,64,63,68
84,40,66,65,70
84,41,68,67,72
84,42,70,69,74
84,43,71,70,75
84,44,70,69,74
84,45,69,68,73
84,46,68,67,72
84,47,68,67,72
84,48,71,65,69
84,49,70,64,68
84,50,70,64,68
84,51,70,64,68
84,52,69,63,67
84,53,69,63,67
84,54,68,62,66
84,55,68,62,66
84,56,71,65,69
84,57,74,68,72
84,58,74,68,72
84,59,72,66,70
84,60,71,65,69
84,61,71,65,69
84,62,70,64,68
84,63,66,60,64
84,64,71,62,65
84,65,73,64,67
84,66,73,64,67
84,67,72,63,66
84,68,70,61,64
84,69,72,63,66
84,70,77,68,71
84,71,82,73,76
84,72,74,65,68
84,73,75,66,69
84,74,76,67,70
84,75,78,69,72
84,76,79,70,73
84,77,79,70,73
84,78,78,69,72
84,79,77,68,71
84,80,73,67,69
84,81,74,68,70
84,82,75,69,71
84,83,75,69,71
84,84,74,68,70
84,85,72,66,68
84,86,71,65,67
84,87,71,65,67
84,88,72,66,68
84,89,71,65,67
84,90,70,64,66
84,91,70,64,66
84,92,70,64,66
84,93,72,66,68
84,94,74,68,70
84,95,75,69,71
84,96,81,69,73
84,97,83,71,75
84,98,83,71,75
84,99,81,69,73
84,100,79,67,71
84,101,79,67,71
84,102,82,70,74
84,103,86,74,78
84,104,80,68,72
84,105,81,69,73
84,106,83,71,75
84,107,84,72,76
84,108,84,72,76
84,109,84,72,76
84,110,83,71,75
84,111,82,70,74
84,112,86,74,78
84,113,85,73,77
84,114,83,71,75
84,115,83,71,75
84,116,83,71,75
84,117,84,72,76
84,118,86,74,78
84,119,87,75,79
84,120,82,70,74
84,121,81,69,73
84,122,80,68,72
84,123,79,67,71
84,124,79,67,71
84,125,80,68,72
84,126,82,70,74
84,127,83,71,75
84,128,77,71,73
84,129,76,70,72
84,130,76,70,72
84,131,75,69,71
84,132,75,69,71
84,133,76,70,72
84,134,77,71,73
84,135,78,72,74
84,136,76,70,72
84,137,75,69,71
84,138,75,69,71
84,139,74,68,70
84,140,74,68,70
84,141,73,67,69
84,142,73,67,69
84,143,72,66,68
84,144,75,66,69
84,145,75,66,69
84,146,75,66,69
84,147,75,66,69
84,148,74,65,68
84,149,74,65,68
84,150,74,65,68
84,151,74,65,68
84,152,75,66,69
84,153,74,65,68
84,154,73,64,67
84,155,72,63,66
84,156,72,63,66
84,157,73,64,67
84,158,74,65,68
84,159,75,66,69
84,160,76,66,67
84,161,75,65,66
84,162,74,64,65
84,163,71,61,62
84,164,70,60,61
84,165,71,61,62
84,166,74,64,65
84,167,77,67,68
84,168,70,60,61
84,169,71,61,62
84,170,73,63,64
84,171,74,64,65
84,172,75,65,66
84,173,75,65,66
84,174,75,65,66
84,175,74,64,65
84,176,71,61,62
84,177,72,62,63
84,178,74,64,65
84,179,75,65,66
84,180,76,66,67
84,181,76,66,67
84,182,76,66,67
84,183,76,66,67
84,184,72,62,63
84,185,72,62,63
84,186,72,62,63
84,187,71,61,62
84,188,71,61,62
84,189,70,60,61
84,190,70,60,61
84,191,70,60,61
84,192,71,59,61
84,193,72,60,62
84,194,73,61,63
84,195,74,62,64
84,196,74,62,64
84,197,73,61,63
84,198,72,60,62
84,199,71,59,61
84,200,75,63,65
84,201,76,64,66
84,202,77,65,67
84,203,76,64,66
84,204,74,62,64
84,205,72,60,62
84,206,72,60,62
84,207,72,60,62
84,208,72,60,60
84,209,71,59,59
84,210,72,60,60
84,211,74,62,62
84,212,74,62,62
84,213,72,60,60
84,214,73,61,61
84,215,77,65,65
84,216,76,64,64
84,217,75,63,63
84,218,75,63,63
84,219,75,63,63
84,220,76,64,64
84,221,76,64,64
84,222,75,63,63
84,223,74,62,62
84,224,65,62,57
84,225,80,69,67
84,226,66,48,48
84,227,86,64,66
84,228,79,61,61
84,229,73,66,60
84,230,69,71,60
84,231,93,97,82
84,232,255,252,234
84,233,189,162,145
84,234,116,63,47
84,235,146,75,57
84,236,125,49,25
84,237,128,59,26
84,238,118,63,22
84,239,122,78,31
84,240,134,69,31
84,241,134,69,31
84,242,134,69,31
84,243,134,69,31
85,0,182,160,121
85,1,182,162,129
85,2,57,41,18
85,3,68,55,46
85,4,56,47,50
85,5,67,64,75
85,6,52,54,69
85,7,50,57,73
85,8,65,74,89
85,9,52,62,71
85,10,99,110,114
85,11,83,91,93
85,12,35,41,41
85,13,60,61,63
85,14,74,74,76
85,15,65,63,66
85,16,61,65,68
85,17,63,67,70
85,18,66,70,73
85,19,69,73,76
85,20,72,73,77
85,21,74,75,79
85,22,76,77,81
85,23,78,79,83
85,24,69,68,73
85,25,71,70,75
85,26,72,71,76
85,27,74,72,77
85,28,76,74,79
85,29,75,73,78
85,30,69,67,72
85,31,62,60,65
85,32,65,64,69
85,33,83,82,87
85,34,71,70,75
85,35,60,59,64
85,36,72,71,76
85,37,63,62,67
85,38,48,47,52
85,39,59,58,63
85,40,64,63,68
85,41,66,65,70
85,42,67,66,71
85,43,69,68,73
85,44,69,68,73
85,45,67,66,71
85,46,66,65,70
85,47,65,64,69
85,48,74,68,72
85,49,74,68,72
85,50,73,67,71
85,51,72,66,70
85,52,72,66,70
85,53,71,65,69
85,54,70,64,68
85,55,70,64,68
85,56,65,59,63
85,57,69,63,67
85,58,71,65,69
85,59,72,66,70
85,60,73,67,71
85,61,76,70,74
85,62,75,69,73
85,63,73,67,71
85,64,77,68,71
85,65,76,67,70
85,66,74,65,68
85,67,71,62,65
85,68,69,60,63
85,69,69,60,63
85,70,71,62,65
85,71,73,64,67
85,72,75,66,69
85,73,74,65,68
85,74,74,65,68
85,75,76,67,70
85,76,78,69,72
85,77,78,69,72
85,78,77,68,71
85,79,76,67,70
85,80,73,67,69
85,81,75,69,71
85,82,76,70,72
85,83,75,69,71
85,84,72,66,68
85,85,70,64,66
85,86,69,63,65
85,87,69,63,65
85,88,71,65,67
85,89,70,64,66
85,90,70,64,66
85,91,70,64,66
85,92,70,64,66
85,93,70,64,66
85,94,71,65,67
85,95,72,66,68
85,96,73,62,66
85,97,78,67,71
85,98,82,71,75
85,99,80,69,73
85,100,74,63,67
85,101,73,62,66
85,102,78,67,71
85,103,83,72,76
85,104,81,70,74
85,105,81,70,74
85,106,82,71,75
85,107,82,71,75
85,108,83,72,76
85,109,82,71,75
85,110,82,71,75
85,111,81,70,74
85,112,83,72,76
85,113,83,72,76
85,114,82,71,75
85,115,82,71,75
85,116,82,71,75
85,117,83,72,76
85,118,83,72,76
85,119,84,73,77
85,120,80,69,73
85,121,80,69,73
85,122,80,69,73
85,123,80,69,73
85,124,81,70,74
85,125,82,71,75
85,126,83,72,76
85,127,83,72,76
85,128,78,72,74
85,129,77,71,73
85,130,76,70,72
85,131,75,69,71
85,132,75,69,71
85,133,76,70,72
85,134,76,70,72
85,135,77,71,73
85,136,75,69,71
85,137,75,69,71
